shortcode,images,company,post_id,date,post_description,accessibility_caption,count_likes,count_comments,location,comments_disabled,is_ad,is_video
CSZPxZOLyyl,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/234548946_3016624818611777_6403503519242258704_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=y5djDtvU6dIAX-B4VGa&edm=AABBvjUBAAAA&ccb=7-4&oh=f4ba2a765498fb9454a927a491adb1d9&oe=61504F0D&_nc_sid=83d603'}],proctergamble,2637208421835680933,151,"✨BIG NEWS: the #GlobalCitizenLive lineups for New York City, Lagos, and Paris are HERE! 

We’re proud to be a part of Global Citizen Live on September 25, an event focused on defending the planet and defeating poverty. 

You won’t want to miss this once-in-a-generation festival to defend the planet and defeat poverty. All the details are at the link in our bio. ⭕️

#LeadWithLove",,151,3,,False,False,False
CSUzFjWp5Jn,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/234702649_131101919209642_174416110576480705_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=B7rsTBFz2IUAX8r4Csy&edm=AABBvjUBAAAA&ccb=7-4&oh=943356d5433c6984edaf1c70baf55f13&oe=615136A5&_nc_sid=83d603'}],proctergamble,2635956363849077351,250,"From behind the camera to on the court, our #QueenCollective’s Tina Charles been moving full force to achieve greatness!  We want to send our biggest congrats to you and the team for the hard work and dedication you’ve put forth to get the Gold Medal at the Olympic Games #Tokyo2020!",,250,2,,False,False,False
CS4THOBrEXu,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/240164413_433477695014926_2629388641535676544_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=fZKVxcOau3UAX8LbkeV&edm=AABBvjUBAAAA&ccb=7-4&oh=f5ad8e923fa61aa47166d7556f68d988&oe=61505676&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240374456_1004119050336510_8951185882281800329_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=gEI8uUnOPLcAX9dsOKp&edm=AABBvjUBAAAA&ccb=7-4&oh=b7675691e1f7a6c5b640417c9fd6a97a&oe=61517689&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240146195_1033141693892660_3216554985685257577_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-PfE-ZvxKsEAX9sHfli&edm=AABBvjUBAAAA&ccb=7-4&oh=5205939cd3edf1e665114a8148347a7b&oe=61505984&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240411603_177525107806225_623806619428593524_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DSH3AmdJyEoAX9oTU_1&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=115807783ee3a235b0ea8ae5b5b025fe&oe=61500351&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240394962_229050735893177_3875826347300402611_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=oOgDy0mmS0oAX-3QhcR&edm=AABBvjUBAAAA&ccb=7-4&oh=32765211b94df529e7c14bb5e0bc12fa&oe=61504751&_nc_sid=83d603'}]",proctergamble,2645948840060667374,356,"Repost from @thrive
•
We are so thrilled to be partnering with @always_brand on a first-of-its-kind period tracker and wellness app that helps #EndPeriodPoverty as you use it. Just by registering and using the Always You app, you help spark donations of period products to those in need. The app is designed not only to help you track your cycle each month, but it also features exclusive expert-backed content and Thrive Microsteps to improve your well-being. Click the #linkinbio to download the #AlwaysYouApp.",,356,2,,False,False,False
CTKMGOAtwo0,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240779690_4268706276552882_6501914944911990120_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Ht_uWdpWecUAX-h1DXh&edm=AABBvjUBAAAA&ccb=7-4&oh=641b0996aa5d8384891ac6e02560ae37&oe=6150DFEC&_nc_sid=83d603'}],proctergamble,2650984534580333108,241,"Supporting their #RenewTheForest program, our @herbalessences brand has planted over 60,000 trees throughout the United States and donated 20 upcycled benches made from recycled hair care packaging to nature preserves like @nature_org Edge of Appalachia Preserve System in Ohio. 🌳♻️💚",,241,24,,False,False,False
CSepbTQDbYZ,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/235518699_1410392526013613_2811187727460452500_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LLFgGj6S5wMAX8mpaCd&edm=AABBvjUBAAAA&ccb=7-4&oh=634824e0e628247f9946b0ff35402d5e&oe=614C0025&_nc_sid=83d603'}],proctergamble,2638728627688945177,124,"Did Malcolm Gladwell locate the “Darshan” of American Laundry find during his visit to the Procter & Gamble headquarters this year? Malcolm believes he did.
 
Download the latest episode to hear why Malcolm has become obsessed with washing his clothes in cold water @tidelaundry. #linkinbio 🧺💙",,124,2,,False,False,True
CUBPBFrtqX3,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/242295335_896948354591538_4788169802628273556_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=B_x_o2Y7RL0AX9KY-hI&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=cd985a7107b7c87ec7b4de772dd11219&oe=6151A16B&_nc_sid=83d603'}],proctergamble,2666478499899287031,103,"School closures and the economic recession as a result of the pandemic health measures have taken a heavy toll on children and young people around the world. The socioeconomic crisis caused by COVID-19 will mean an educational setback of eight to ten years in Latin America, according to a projection of the Organization of Ibero-American States.

P&G, with the support of United Way, is taking an active role to fight school dropouts in Latin America by supporting the program Recovering Learning.

P&G’s partnership with United Way is an example of how we’re stepping up to #LeadWithLove. Click the #linkinbio to learn more.",,103,3,,False,False,False
CR8vpfdF_cu,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/226317285_220580976512408_169221810097492623_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5oP1IVsS0CsAX_zvnAJ&edm=AABBvjUBAAAA&ccb=7-4&oh=f2f58a8f065f40b711ead01354170b9f&oe=615037E2&_nc_sid=83d603'}],proctergamble,2629185841936201518,2082,"Repost from @skii
•
@simonebiles has shown us what true strength means.

She has bravely reminded us that we’re all human, and we, first and foremost, need to take care of ourselves and each other.

These pressures are real, and it’s about how we choose to overcome them. Destiny is not a matter of chance. It’s a matter of choice.

We are so proud of you Simone—you are an inspiration to us all.

#CHANGEDESTINY",,2082,29,,False,False,False
CRB21niNA63,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/210709862_495950988175084_6360434142004788761_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=R6b_4gZdxpsAX9M9v8N&edm=AABBvjUBAAAA&ccb=7-4&oh=6dbd70c0b8224ee717a52d9b9c7d0d1f&oe=61514141&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/213260461_338014467795830_4923641046614261494_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=6-ylu2F7t3QAX-YUaZc&edm=AABBvjUBAAAA&ccb=7-4&oh=5cb8eb81840c029c0a2b7860f4fb65c0&oe=6150ECD1&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/210688249_532433651518709_3767572974042705369_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yFPX3oooARUAX-nG7ns&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=15c39ca824c2d8a7d169bfbd27a13051&oe=6150A5B9&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/210620201_1159363461232123_499490785420338081_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=z-V01ZALrfUAX9keWR6&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=ba19af66c2bc6f07c9259de64fa78080&oe=61509124&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/210808296_533415447787481_7250216190758203172_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=E0Z2T1FrpGoAX_8xtGi&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=bec34bd23e5bfe252d7cc3903f1234ff&oe=615185D5&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/210863720_1404912059864297_1945667365236089380_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=phmjmHe1wCkAX9aBSlE&edm=AABBvjUBAAAA&ccb=7-4&oh=a9d1bdf2cd34841d7eec7d27fbc66af4&oe=61510BB5&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/211348717_209914674376395_7670927864095171113_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=JvZC2fwTmc8AX8X0q1S&edm=AABBvjUBAAAA&ccb=7-4&oh=a6f4cf0058677db28c680e8c00cb3a81&oe=6150EA02&_nc_sid=83d603'}]",proctergamble,2612610437945233079,336,"📢Calling all young leaders! We’re proud to sponsor this year’s @GirlUpCampaign’s 2021 Leadership Summit, featuring Girls Education Activist @malala, @unitednations Deputy Secretary General @aminajmohammed and actress and @UNHCR Goodwill Ambassador @nomzamo_m. 🌍
 
For two days, you’ll have the chance to build your leadership skills, engage with incredible speakers online, and turn your passion into action! ✨
 
Sign up TODAY! GirlUp.org/Summit
#GirlsLead21 #KeepHerPlaying",,336,4,,False,False,False
CQJhLwfDjIy,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/201226602_221025643200124_2937804074392609708_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=B0vYcgtGPywAX9_jToO&edm=AABBvjUBAAAA&ccb=7-4&oh=5baa5f83df80df7b7c6155d6d1d8a425&oe=614BFE55&_nc_sid=83d603'}],proctergamble,2596752603665543730,179,"Mass incarceration and recidivism continue to tear our community apart and restrict our ability to move freely. Bevel prioritizes the needs of Black men, from the products we use to how we move through the world.⁠⁠
⁠⁠
Starting today, Bevel is donating a portion of all Walmart sales to support Anti-Recidivism legislation, continuing education, and job training for returning citizens.⁠⁠
⁠⁠
Join Bevel in the fight to end this cycle. Link in bio for more. #HomeForGood #WeSeeYou👑",,179,13,,False,False,True
CQO1TCQrEDX,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/201772339_780043662878402_6408597656106153980_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=md75-VsApfsAX-na-q4&edm=AABBvjUBAAAA&ccb=7-4&oh=b170376e4a5410f5ef8d2817f3ab7d75&oe=614C0D38&_nc_sid=83d603'}],proctergamble,2598248439601709271,244,"“The films will premiere where?!” 

A look back at the shock and excitement as @Tribeca, @QueenLatifah and Marc Pritchard kicked off the Year 3 #QueenCollective mentorship program.

The films premiere this Thursday at the 2021 #TribecaFilmFestival.",,244,0,,False,False,True
CTPVsS_F0R3,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/240880522_894995344727506_6514803662281477059_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8o1NxCsar0wAX_pLned&edm=AABBvjUBAAAA&ccb=7-4&oh=c1e812163cae57de32f5ac2bba78aab6&oe=61511BA0&_nc_sid=83d603'}],proctergamble,2652434108564063351,192,"Today we’re saying “tahniah” (congratulations) to the first class of independent palm producers in P&G’s Palm Smallholder Program! 🌴 💙 

Smallholders – small independent palm growers and business owners – are responsible for 40% of the world’s palm production, but many lack the knowledge and resources to farm sustainably. Our Smallholder Program equips them with the tools needed to drive environmentally-friendly farming practices throughout their communities.

By completing this training, smallholders receive important certification that recognizes them as sustainable palm producers, which allows them to sell their crops at a higher price, boosting their income.

Congratulations to these RSPO ISH Standard-certified smallholders! Check out our #linkinbio to learn more about our work to drive the adoption of sustainable practices throughout our supply chain and beyond #ItsOurHome",,192,3,,False,False,False
CRzEGA9Nu-Q,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/223899142_350004603384768_5816441342232647217_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2FM0Dv1LtTcAX-01r1c&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=d797436f85bd28a6ec02a7da846776d8&oe=61504184&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/223659328_344253807407718_1358956537582287590_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Tx-RjQhSPKUAX-WYrSy&edm=AABBvjUBAAAA&ccb=7-4&oh=30000c03fadc1fd0aa7f7bbaa0f69156&oe=6150C155&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/225444134_204463998282863_4382073528074653785_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=jaEB5ZdEF_kAX9N1uXb&edm=AABBvjUBAAAA&ccb=7-4&oh=b282a15d561e1c80c9fe58caf915c8a8&oe=614FE544&_nc_sid=83d603'}]",proctergamble,2626461013217046416,336,"We just *had* to repost this #parentsday post from @pampersus ! Repost from @pampersus
•
Happy #NationalParentsDay! We believe that YOU are exactly what your baby needs. Pampers will always be cheering you on, and we are here to help you keep your little ones happy and healthy along the way 💛
📷: @mamafreshchi, @kirkandre, @ashleeyeager_",,336,21,,False,False,False
CSRkCIpLl71,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/233671696_621623548814209_7123596821149313648_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=sUvFt5o5AIwAX_zUy3K&edm=AABBvjUBAAAA&ccb=7-4&oh=d9869590f87de08a0404417bff5859dd&oe=614FF727&_nc_sid=83d603'}],proctergamble,2635045733382643445,617,"We're proud of you for that silver medal and, @erica.sully, we're also proud of you for choosing to take a stand for equality and inclusion on the world stage. We’re all about championing athletes and the causes they care about, so we're donating $10K to @thevcenterlv, Erica’s charity of choice and one that supports her work to step up for the LGBTQ+ community.

Follow Erica’s lead and tell us, what act of good can you do today? #LeadWithLove #Tokyo2020",,617,2,Tokyo Olympic Games 2021,False,False,False
CTDphkYgSMG,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/240611702_524780958585104_8248646483095512796_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=--QWuabv7vcAX92Bj9H&edm=AABBvjUBAAAA&ccb=7-4&oh=e7dd2184ce3c23982b27c37b3d7b555c&oe=614C0EE9&_nc_sid=83d603'}],proctergamble,2649143632539493126,101,"We’re asking the big questions and exploring solutions to achieve disability equality in the new podcast Equal Too, from P&G and @HTYTmissions. 

From challenging perceptions to celebrating successes, hear stories from actors, athletes, advocates and others on what a more equal and inclusive community can look like #LinkInBio. #DisabilityConfident #EqualToo #WeThe15 #ChangeStartsWithSport",,101,3,,False,False,True
CQ_GHrvj5b2,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/211272159_185121086915685_1353761344140251204_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aARVNTVqeu0AX8YGvfh&edm=AABBvjUBAAAA&ccb=7-4&oh=86cfed7d95240815a5a1f8b15c651c70&oe=614C5638&_nc_sid=83d603'}],proctergamble,2611833225182418678,287,How do we help employees and teams give their best work and feel ownership of their space and day? By creating stunning workspaces that spur creativity and inclusion—and maximize the impact our people can make in the world. Here are some of our favorite P&G spaces.  #GreatPlaceToWork,,287,20,,False,False,True
CTH4IRsDWGf,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e15/240783033_4606031672741452_8014191619890898214_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0fenZBZBmB4AX9lCMGw&edm=AABBvjUBAAAA&ccb=7-4&oh=59be5b51a2ead7482c0f002997a5db66&oe=614C7EEA&_nc_sid=83d603'}],proctergamble,2650333765083947423,101,"Giving back is a core value for Harris & Ford. That’s exactly why this chemical supplier invests so significantly in the Indianapolis community. They even established and continue to fund an inner-city school while also helping communities around the world. 

 

August is Black Business month and P&G is proud to be working with Black-owned External Business Partners who share our commitment to Equality & Inclusion. #BlackBusinessMonth",,101,3,,False,False,True
CRolkwDt3cF,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/221010137_1479884152404349_6476833147425743592_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=aKDNIDL1lHMAX-L718V&edm=AABBvjUBAAAA&ccb=7-4&oh=17748e0ffc2d854b95fb4decd1d94546&oe=615013EE&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/222508411_549989303023905_3236713036961385195_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Ql2HgG9VP7wAX_vKpbT&edm=AABBvjUBAAAA&ccb=7-4&oh=fd5951adbb01da7a595eaba66d97311a&oe=6151A411&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/221886350_1077906952947294_3271764868443515165_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=gOLwCxnv2zIAX8TqoLj&edm=AABBvjUBAAAA&ccb=7-4&oh=4bb536afa71a944c09b9884782db6238&oe=61511F89&_nc_sid=83d603'}]",proctergamble,2623512036167350021,512,"Why do you think they’re called “SOAP operas”?! 🧼📻📺

Although P&G started as a soap company, we've emerged into one of the world's leading advertisers through our nearly 185 year history. In the early 1930s P&G pioneered the production of a new type of daytime radio entertainment – a dramatic serial commonly called “soap operas”. 

Today we're creating content to address some of the most complex issues facing society, including equality & inclusion, environmental sustainability and the future of #innovation and technology. Here’s a #throwback to Virginia Payne (2nd from left) and the cast of “Ma Perkins” produced by P&G and sponsored by P&G brands such as Ivory and Duz soaps. In 1991 P&G was awarded an Emmy for lifetime achievement for 50 years contributing to and developing the daytime drama art form. #PGHeritage #TBT",,512,6,,False,False,False
